,Reporter,Partner,Trade Value (US$),expor,TradeValue,Weight,Type
7310,Ukraine,Norway,15953544.0,11446630.0,13700087.0,13700087.0,Directed
7311,Ukraine,Spain,57873298.0,25714974.0,41794136.0,41794136.0,Directed
7312,Ukraine,Germany,350492950.0,333116240.0,341804595.0,341804595.0,Directed
7313,Ukraine,France,114035500.0,,114035500.0,114035500.0,Directed
7314,Ukraine,Mexico,15246545.0,717446.0,7981995.5,7981995.5,Directed
7315,Ukraine,Rep. of Korea,38550231.0,,38550231.0,38550231.0,Directed
7316,Ukraine,Ecuador,10596156.0,,10596156.0,10596156.0,Directed
7317,Ukraine,United States of America,190515473.0,129245866.0,159880669.5,159880669.5,Directed
7318,Ukraine,Australia,1128962.0,894660.0,1011811.0,1011811.0,Directed
7319,Ukraine,Israel,9827735.0,9411000.0,9619367.5,9619367.5,Directed
7320,Ukraine,Czech Rep.,48174036.0,57640479.0,52907257.5,52907257.5,Directed
7321,Ukraine,Ireland,18194114.0,5980031.0,12087072.5,12087072.5,Directed
7322,Ukraine,Singapore,4995969.0,2118576.0,3557272.5,3557272.5,Directed
7323,Ukraine,Japan,53542369.0,28604711.0,41073540.0,41073540.0,Directed
7324,Ukraine,Belgium,44759740.0,31910229.0,38334984.5,38334984.5,Directed
7325,Ukraine,China,487859868.0,,487859868.0,487859868.0,Directed
7326,Ukraine,Italy,123336712.0,90950440.0,107143576.0,107143576.0,Directed
7327,Ukraine,Denmark,14145847.0,14354034.0,14249940.5,14249940.5,Directed
7328,Ukraine,Bosnia Herzegovina,677866.0,1007959.0,842912.5,842912.5,Directed
7329,Ukraine,United Kingdom,55356453.0,34739076.0,45047764.5,45047764.5,Directed
7330,Ukraine,Canada,14594857.0,8000344.0,11297600.5,11297600.5,Directed
7331,Ukraine,Russian Federation,357745280.0,,357745280.0,357745280.0,Directed
7332,Ukraine,Switzerland,52606651.0,36917913.0,44762282.0,44762282.0,Directed
7333,Ukraine,Thailand,14005556.0,,14005556.0,14005556.0,Directed
7334,Ukraine,"Other Asia, nes",16256506.0,,16256506.0,16256506.0,Directed
7335,Ukraine,Belarus,135484837.0,177733100.0,156608968.5,156608968.5,Directed
7336,Ukraine,Viet Nam,19375327.0,,19375327.0,19375327.0,Directed
7337,Ukraine,Romania,23165808.0,28016907.0,25591357.5,25591357.5,Directed
7338,Ukraine,Senegal,132902.0,,132902.0,132902.0,Directed
7339,Ukraine,Azerbaijan,69219230.0,76830422.0,73024826.0,73024826.0,Directed
7340,Ukraine,Saudi Arabia,7083292.0,,7083292.0,7083292.0,Directed
7341,Ukraine,Angola,11.0,,11.0,11.0,Directed
7342,Ukraine,Namibia,22.0,,22.0,22.0,Directed
7343,Ukraine,Venezuela,104864.0,,104864.0,104864.0,Directed
7344,Ukraine,Philippines,2409496.0,139796.0,1274646.0,1274646.0,Directed
7345,Ukraine,Algeria,1012429.0,,1012429.0,1012429.0,Directed
7346,Ukraine,San Marino,85115.0,,85115.0,85115.0,Directed
7347,Ukraine,Luxembourg,847727.0,489529.0,668628.0,668628.0,Directed
7348,Ukraine,Indonesia,18235248.0,,18235248.0,18235248.0,Directed
7349,Ukraine,Antigua and Barbuda,14.0,,14.0,14.0,Directed
7350,Ukraine,Slovenia,13671735.0,12704352.0,13188043.5,13188043.5,Directed
7351,Ukraine,Paraguay,11580.0,,11580.0,11580.0,Directed
7352,Ukraine,Lebanon,566028.0,,566028.0,566028.0,Directed
7353,Ukraine,Montenegro,129.0,22743.0,11436.0,11436.0,Directed
7354,Ukraine,Kyrgyzstan,197069.0,4577630.0,2387349.5,2387349.5,Directed
7355,Ukraine,Madagascar,34585.0,,34585.0,34585.0,Directed
7356,Ukraine,Costa Rica,4422228.0,,4422228.0,4422228.0,Directed
7357,Ukraine,Falkland Isds (Malvinas),3747.0,,3747.0,3747.0,Directed
7358,Ukraine,Iran,1037647.0,,1037647.0,1037647.0,Directed
7359,Ukraine,Bermuda,26.0,,26.0,26.0,Directed
7360,Ukraine,Bahrain,1482.0,,1482.0,1482.0,Directed
7361,Ukraine,Austria,40622520.0,,40622520.0,40622520.0,Directed
7362,Ukraine,Greenland,978697.0,,978697.0,978697.0,Directed
7363,Ukraine,Bangladesh,1858268.0,,1858268.0,1858268.0,Directed
7364,Ukraine,Kenya,1475808.0,1752981.0,1614394.5,1614394.5,Directed
7365,Ukraine,Haiti,548.0,,548.0,548.0,Directed
7366,Ukraine,Egypt,9405145.0,7325766.0,8365455.5,8365455.5,Directed
7367,Ukraine,Syria,51837.0,,51837.0,51837.0,Directed
7368,Ukraine,Tajikistan,28768.0,,28768.0,28768.0,Directed
7369,Ukraine,Grenada,28.0,,28.0,28.0,Directed
7370,Ukraine,Kuwait,58233.0,,58233.0,58233.0,Directed
7371,Ukraine,"China, Macao SAR",12614.0,,12614.0,12614.0,Directed
7372,Ukraine,Sweden,22085526.0,42912214.0,32498870.0,32498870.0,Directed
7373,Ukraine,Nepal,1100.0,,1100.0,1100.0,Directed
7374,Ukraine,El Salvador,29862.0,,29862.0,29862.0,Directed
7375,Ukraine,Malawi,4542935.0,,4542935.0,4542935.0,Directed
7376,Ukraine,Mauritania,133409.0,,133409.0,133409.0,Directed
7377,Ukraine,Burundi,53086.0,,53086.0,53086.0,Directed
7378,Ukraine,Comoros,15512.0,,15512.0,15512.0,Directed
7379,Ukraine,Myanmar,246191.0,153547.0,199869.0,199869.0,Directed
7380,Ukraine,Morocco,4895103.0,,4895103.0,4895103.0,Directed
7381,Ukraine,Peru,1771207.0,53999.0,912603.0,912603.0,Directed
7382,Ukraine,Cuba,26394.0,,26394.0,26394.0,Directed
7383,Ukraine,Argentina,3384446.0,3543930.0,3464188.0,3464188.0,Directed
7384,Ukraine,Cabo Verde,9647.0,,9647.0,9647.0,Directed
7385,Ukraine,Ghana,3052257.0,,3052257.0,3052257.0,Directed
7386,Ukraine,Dem.Rep. of the Congo,8821.0,,8821.0,8821.0,Directed
7387,Ukraine,Dominican Rep.,280118.0,,280118.0,280118.0,Directed
7388,Ukraine,Estonia,14299320.0,25043227.0,19671273.5,19671273.5,Directed
7389,Ukraine,Bulgaria,18999325.0,16422985.0,17711155.0,17711155.0,Directed
7390,Ukraine,Albania,375058.0,,375058.0,375058.0,Directed
7391,Ukraine,Cyprus,804600.0,351903.0,578251.5,578251.5,Directed
7392,Ukraine,Anguilla,16.0,,16.0,16.0,Directed
7393,Ukraine,Nicaragua,1127405.0,,1127405.0,1127405.0,Directed
7394,Ukraine,Libya,12349236.0,,12349236.0,12349236.0,Directed
7395,Ukraine,Niger,182.0,,182.0,182.0,Directed
7396,Ukraine,Chile,5622343.0,,5622343.0,5622343.0,Directed
7397,Ukraine,Greece,22579040.0,12621067.0,17600053.5,17600053.5,Directed
7398,Ukraine,Lithuania,59586966.0,62153533.0,60870249.5,60870249.5,Directed
7399,Ukraine,Bolivia,185134.0,,185134.0,185134.0,Directed
7400,Ukraine,Croatia,8032929.0,3685482.0,5859205.5,5859205.5,Directed
7401,Ukraine,Uganda,89723.0,103244.0,96483.5,96483.5,Directed
7402,Ukraine,Jordan,108638.0,,108638.0,108638.0,Directed
7403,Ukraine,Colombia,3884520.0,6524331.0,5204425.5,5204425.5,Directed
7404,Ukraine,Ethiopia,61421.0,,61421.0,61421.0,Directed
7405,Ukraine,South Africa,4068925.0,1444676.0,2756800.5,2756800.5,Directed
7406,Ukraine,Br. Virgin Isds,3465.0,,3465.0,3465.0,Directed
7407,Ukraine,Dem. People's Rep. of Korea,54972.0,,54972.0,54972.0,Directed
7408,Ukraine,Sudan,40380.0,,40380.0,40380.0,Directed
7409,Ukraine,New Caledonia,857.0,,857.0,857.0,Directed
7410,Ukraine,Côte d'Ivoire,4505406.0,,4505406.0,4505406.0,Directed
7411,Ukraine,Oman,3737790.0,,3737790.0,3737790.0,Directed
7412,Ukraine,Kazakhstan,21619287.0,,21619287.0,21619287.0,Directed
7413,Ukraine,Br. Indian Ocean Terr.,3.0,,3.0,3.0,Directed
7414,Ukraine,Mozambique,1287329.0,,1287329.0,1287329.0,Directed
7415,Ukraine,Panama,69718.0,,69718.0,69718.0,Directed
7416,Ukraine,Cameroon,15969.0,,15969.0,15969.0,Directed
7417,Ukraine,Faeroe Isds,1010511.0,,1010511.0,1010511.0,Directed
7418,Ukraine,Turkmenistan,65304.0,,65304.0,65304.0,Directed
7419,Ukraine,Portugal,2665351.0,2071763.0,2368557.0,2368557.0,Directed
7420,Ukraine,Armenia,446091.0,823996.0,635043.5,635043.5,Directed
7421,Ukraine,Tokelau,398.0,,398.0,398.0,Directed
7422,Ukraine,United Arab Emirates,4191968.0,,4191968.0,4191968.0,Directed
7423,Ukraine,Seychelles,20124.0,,20124.0,20124.0,Directed
7424,Ukraine,Andorra,87.0,,87.0,87.0,Directed
7425,Ukraine,Iceland,4559264.0,581323.0,2570293.5,2570293.5,Directed
7426,Ukraine,Malaysia,16841564.0,4294289.0,10567926.5,10567926.5,Directed
7427,Ukraine,Zambia,41286.0,41995.0,41640.5,41640.5,Directed
7428,Ukraine,New Zealand,1047521.0,281002.0,664261.5,664261.5,Directed
7429,Ukraine,Latvia,7661443.0,12314038.0,9987740.5,9987740.5,Directed
7430,Ukraine,Finland,18777022.0,14937736.0,16857379.0,16857379.0,Directed
7431,Ukraine,Cambodia,1124598.0,,1124598.0,1124598.0,Directed
7432,Ukraine,Serbia,10372888.0,6897525.0,8635206.5,8635206.5,Directed
7433,Ukraine,Malta,806469.0,,806469.0,806469.0,Directed
7434,Ukraine,Uzbekistan,6234734.0,5901271.0,6068002.5,6068002.5,Directed
7435,Ukraine,Tunisia,466055.0,,466055.0,466055.0,Directed
7436,Ukraine,Honduras,299284.0,,299284.0,299284.0,Directed
7437,Ukraine,Suriname,55335.0,,55335.0,55335.0,Directed
7438,Ukraine,Jamaica,1589.0,,1589.0,1589.0,Directed
7439,Ukraine,Turkey,165706113.0,135093101.0,150399607.0,150399607.0,Directed
7440,Ukraine,Swaziland,123.0,,123.0,123.0,Directed
7441,Ukraine,Guyana,9128.0,,9128.0,9128.0,Directed
7442,Ukraine,Nigeria,344533.0,,344533.0,344533.0,Directed
7443,Ukraine,Fiji,652.0,,652.0,652.0,Directed
7444,Ukraine,Sierra Leone,522.0,,522.0,522.0,Directed
7445,Ukraine,"Areas, nes",1348335.0,,1348335.0,1348335.0,Directed
7446,Ukraine,Rwanda,42.0,,42.0,42.0,Directed
7447,Ukraine,Saint Kitts and Nevis,107.0,,107.0,107.0,Directed
7448,Ukraine,Guatemala,3002016.0,5389026.0,4195521.0,4195521.0,Directed
7449,Ukraine,Chad,144.0,,144.0,144.0,Directed
7450,Ukraine,Lao People's Dem. Rep.,14915.0,,14915.0,14915.0,Directed
7451,Ukraine,Sri Lanka,2274272.0,,2274272.0,2274272.0,Directed
7452,Ukraine,Uruguay,104500.0,,104500.0,104500.0,Directed
7453,Ukraine,United Rep. of Tanzania,446285.0,,446285.0,446285.0,Directed
7454,Ukraine,Barbados,55381.0,,55381.0,55381.0,Directed
7455,Ukraine,Qatar,244335.0,201494.0,222914.5,222914.5,Directed
7456,Ukraine,Mauritius,31617.0,,31617.0,31617.0,Directed
7457,Ukraine,Georgia,6965788.0,6392749.0,6679268.5,6679268.5,Directed
7458,Ukraine,Afghanistan,24293.0,,24293.0,24293.0,Directed
7459,Ukraine,Pakistan,4648590.0,1209308.0,2928949.0,2928949.0,Directed
7460,Ukraine,Burkina Faso,8424.0,,8424.0,8424.0,Directed
7461,Ukraine,Zimbabwe,214838.0,,214838.0,214838.0,Directed
7462,Ukraine,Belize,197584.0,,197584.0,197584.0,Directed
7463,Ukraine,TFYR of Macedonia,2204377.0,985537.0,1594957.0,1594957.0,Directed
7464,Ukraine,Yemen,112233.0,,112233.0,112233.0,Directed
7465,TFYR of Macedonia,United Arab Emirates,665824.0,,665824.0,665824.0,Directed
7466,Ireland,Sri Lanka,5461707.0,,5461707.0,5461707.0,Directed
7467,Ireland,Bulgaria,2635496.0,2101743.0,2368619.5,2368619.5,Directed
7468,Ireland,Faeroe Isds,286195.0,,286195.0,286195.0,Directed
7469,Ireland,Cuba,35625.0,,35625.0,35625.0,Directed
7470,Ireland,Denmark,49462897.0,43191367.0,46327132.0,46327132.0,Directed
7471,Ireland,Guinea,12967863.0,,12967863.0,12967863.0,Directed
7472,Ireland,"Areas, nes",80135286.0,,80135286.0,80135286.0,Directed
7473,TFYR of Macedonia,Bolivia,50923.0,,50923.0,50923.0,Directed
7474,TFYR of Macedonia,Bangladesh,114441.0,,114441.0,114441.0,Directed
7475,TFYR of Macedonia,Austria,8616420.0,,8616420.0,8616420.0,Directed
7476,Finland,World,4620942051.0,,4620942051.0,4620942051.0,Directed
7477,Finland,Russian Federation,395779488.0,,395779488.0,395779488.0,Directed
7478,Finland,Mozambique,446288.0,,446288.0,446288.0,Directed
7479,Finland,Qatar,1003711.0,159569.0,581640.0,581640.0,Directed
7480,Finland,Panama,3729200.0,,3729200.0,3729200.0,Directed
7481,Finland,South Africa,8903033.0,775664.0,4839348.5,4839348.5,Directed
7482,Finland,Nicaragua,864684.0,,864684.0,864684.0,Directed
7483,Finland,Israel,5259032.0,2608000.0,3933516.0,3933516.0,Directed
7484,Finland,Côte d'Ivoire,74099.0,,74099.0,74099.0,Directed
7485,Finland,Chile,53242844.0,,53242844.0,53242844.0,Directed
7486,Finland,Algeria,63727.0,,63727.0,63727.0,Directed
7487,Finland,Belarus,3451307.0,2988200.0,3219753.5,3219753.5,Directed
7488,Finland,Peru,13814095.0,709936.0,7262015.5,7262015.5,Directed
7489,Finland,Ukraine,10123916.0,6944504.0,8534210.0,8534210.0,Directed
7490,Finland,Congo,421272.0,,421272.0,421272.0,Directed
7491,Finland,United Arab Emirates,1007608.0,,1007608.0,1007608.0,Directed
7492,Finland,Zambia,15678.0,10.0,7844.0,7844.0,Directed
7493,Finland,Zimbabwe,12708.0,,12708.0,12708.0,Directed
7494,Finland,Br. Virgin Isds,121.0,,121.0,121.0,Directed
7495,Finland,Niger,569.0,,569.0,569.0,Directed
7496,Finland,Barbados,72577.0,,72577.0,72577.0,Directed
7497,Finland,San Marino,51431.0,,51431.0,51431.0,Directed
7498,Finland,Mongolia,17185.0,,17185.0,17185.0,Directed
7499,Finland,Guyana,32879.0,,32879.0,32879.0,Directed
7500,Finland,Burundi,77713.0,,77713.0,77713.0,Directed
7501,Finland,Andorra,43.0,,43.0,43.0,Directed
7502,Finland,FS Micronesia,79.0,,79.0,79.0,Directed
7503,Finland,Togo,176.0,,176.0,176.0,Directed
7504,Finland,Bahamas,6432.0,,6432.0,6432.0,Directed
7505,Finland,Maldives,4867.0,,4867.0,4867.0,Directed
7506,Finland,Faeroe Isds,130.0,,130.0,130.0,Directed
7507,Finland,Afghanistan,10723.0,,10723.0,10723.0,Directed
7508,Finland,Angola,695.0,,695.0,695.0,Directed
7509,Finland,State of Palestine,25189.0,,25189.0,25189.0,Directed
7510,Finland,Gambia,33.0,,33.0,33.0,Directed
7511,Finland,Kuwait,147.0,,147.0,147.0,Directed
7512,Finland,Mali,25963.0,,25963.0,25963.0,Directed
7513,Finland,Fiji,4461.0,,4461.0,4461.0,Directed
7514,Finland,Oman,10654.0,,10654.0,10654.0,Directed
7515,Finland,Dem. People's Rep. of Korea,147.0,,147.0,147.0,Directed
7516,Finland,Uzbekistan,5947.0,,5947.0,5947.0,Directed
7517,Finland,Kyrgyzstan,243.0,,243.0,243.0,Directed
7518,Finland,Mauritania,805.0,,805.0,805.0,Directed
7519,Finland,Kiribati,111.0,,111.0,111.0,Directed
7520,Finland,Belize,229.0,,229.0,229.0,Directed
7521,Finland,Burkina Faso,7300.0,,7300.0,7300.0,Directed
7522,Finland,Azerbaijan,72277.0,44269.0,58273.0,58273.0,Directed
7523,Finland,Greenland,37363.0,,37363.0,37363.0,Directed
7524,Finland,Venezuela,1463.0,,1463.0,1463.0,Directed
7525,Finland,Nigeria,2306.0,,2306.0,2306.0,Directed
7526,Finland,Trinidad and Tobago,15809.0,,15809.0,15809.0,Directed
7527,Finland,Senegal,66743.0,,66743.0,66743.0,Directed
7528,Finland,Lebanon,47771.0,,47771.0,47771.0,Directed
7529,Finland,Viet Nam,25527804.0,,25527804.0,25527804.0,Directed
7530,Finland,Colombia,6312542.0,7610942.0,6961742.0,6961742.0,Directed
7531,Finland,"China, Hong Kong SAR",4727756.0,16005731.0,10366743.5,10366743.5,Directed
7532,Finland,Sri Lanka,2371324.0,,2371324.0,2371324.0,Directed
7533,Finland,Syria,2805.0,,2805.0,2805.0,Directed
7534,Finland,Guatemala,2033634.0,456271.0,1244952.5,1244952.5,Directed
7535,Finland,Rwanda,405549.0,,405549.0,405549.0,Directed
7536,Finland,Thailand,25939235.0,,25939235.0,25939235.0,Directed
7537,Finland,Singapore,5088118.0,3030709.0,4059413.5,4059413.5,Directed
7538,Finland,Georgia,138865.0,6904.0,72884.5,72884.5,Directed
7539,Finland,TFYR of Macedonia,429723.0,82412.0,256067.5,256067.5,Directed
7540,Finland,Czech Rep.,47869175.0,52910762.0,50389968.5,50389968.5,Directed
7541,Finland,Dominica,22578.0,,22578.0,22578.0,Directed
7542,Finland,Pakistan,3018716.0,1040027.0,2029371.5,2029371.5,Directed
7543,Finland,Sierra Leone,41685.0,,41685.0,41685.0,Directed
7544,Finland,Nepal,2049.0,,2049.0,2049.0,Directed
7545,Finland,Greece,6425971.0,14935549.0,10680760.0,10680760.0,Directed
7546,Finland,Armenia,3688.0,2307.0,2997.5,2997.5,Directed
7547,Finland,Ghana,140640.0,,140640.0,140640.0,Directed
7548,Finland,Dominican Rep.,450905.0,,450905.0,450905.0,Directed
7549,Finland,Iceland,491821.0,213590.0,352705.5,352705.5,Directed
7550,Finland,Malaysia,32848294.0,5264513.0,19056403.5,19056403.5,Directed
7551,Finland,Luxembourg,5677310.0,4070040.0,4873675.0,4873675.0,Directed
7552,Finland,Cyprus,1244328.0,880921.0,1062624.5,1062624.5,Directed
7553,Finland,Jordan,126199.0,,126199.0,126199.0,Directed
7554,Finland,Argentina,1031277.0,479188.0,755232.5,755232.5,Directed
7555,Finland,Honduras,3181282.0,,3181282.0,3181282.0,Directed
7556,Finland,Germany,642232662.0,728842833.0,685537747.5,685537747.5,Directed
7557,Finland,Japan,63914553.0,25520251.0,44717402.0,44717402.0,Directed
7558,Finland,Turkey,41337899.0,22714483.0,32026191.0,32026191.0,Directed
7559,Finland,United Rep. of Tanzania,532253.0,,532253.0,532253.0,Directed
7560,Finland,Dem.Rep. of the Congo,39.0,37301.0,18670.0,18670.0,Directed
7561,Finland,Albania,51440.0,,51440.0,51440.0,Directed
7562,Finland,Uruguay,2114436.0,45100.0,1079768.0,1079768.0,Directed
7563,Finland,Uganda,647318.0,332291.0,489804.5,489804.5,Directed
7564,Finland,Paraguay,29110.0,,29110.0,29110.0,Directed
7565,Finland,Seychelles,38409.0,,38409.0,38409.0,Directed
7566,Finland,Latvia,27202965.0,36343909.0,31773437.0,31773437.0,Directed
7567,Finland,Malawi,102968.0,,102968.0,102968.0,Directed
7568,Finland,Saudi Arabia,2739729.0,,2739729.0,2739729.0,Directed
7569,Finland,Slovenia,7955072.0,5844699.0,6899885.5,6899885.5,Directed
7570,Finland,Ecuador,21069808.0,,21069808.0,21069808.0,Directed
7571,Finland,Bosnia Herzegovina,729225.0,85289.0,407257.0,407257.0,Directed
7572,Finland,Mauritius,701872.0,189350.0,445611.0,445611.0,Directed
7573,Finland,Haiti,3709.0,,3709.0,3709.0,Directed
7574,Finland,Serbia,2774810.0,1728328.0,2251569.0,2251569.0,Directed
7575,Finland,Slovakia,16961081.0,13802086.0,15381583.5,15381583.5,Directed
7576,Finland,Mexico,33792367.0,3199743.0,18496055.0,18496055.0,Directed
7577,Finland,Cameroon,26074.0,,26074.0,26074.0,Directed
7578,Finland,Sweden,500455522.0,725550629.0,613003075.5,613003075.5,Directed
7579,Finland,Bulgaria,5996667.0,4739249.0,5367958.0,5367958.0,Directed
7580,Finland,Rep. of Korea,35842401.0,,35842401.0,35842401.0,Directed
7581,Finland,China,414806596.0,,414806596.0,414806596.0,Directed
7582,Finland,Belgium,95799846.0,114645574.0,105222710.0,105222710.0,Directed
7583,Finland,Cuba,4645.0,,4645.0,4645.0,Directed
7584,Finland,Tokelau,477.0,,477.0,477.0,Directed
7585,Finland,Suriname,2078.0,,2078.0,2078.0,Directed
7586,Finland,Spain,96851839.0,78189833.0,87520836.0,87520836.0,Directed
7587,Finland,Kazakhstan,275538.0,,275538.0,275538.0,Directed
7588,Finland,Italy,132074993.0,119646859.0,125860926.0,125860926.0,Directed
7589,Finland,Australia,9869310.0,1877507.0,5873408.5,5873408.5,Directed
7590,Finland,Iran,169196.0,,169196.0,169196.0,Directed
7591,Finland,Netherlands,237686435.0,383415336.0,310550885.5,310550885.5,Directed
7592,Finland,Bahrain,82415.0,,82415.0,82415.0,Directed
7593,Finland,Austria,62207576.0,,62207576.0,62207576.0,Directed
7594,Finland,Bangladesh,10676284.0,,10676284.0,10676284.0,Directed
7595,Finland,Bolivia,58779.0,,58779.0,58779.0,Directed
7596,Finland,Philippines,10495098.0,949055.0,5722076.5,5722076.5,Directed
7597,Finland,Jamaica,20516.0,,20516.0,20516.0,Directed
7598,Finland,Brazil,29259436.0,38399860.0,33829648.0,33829648.0,Directed
7599,Finland,"China, Macao SAR",5017.0,,5017.0,5017.0,Directed
7600,Finland,Costa Rica,5160221.0,,5160221.0,5160221.0,Directed
7601,Finland,New Zealand,2143019.0,3261433.0,2702226.0,2702226.0,Directed
7602,Finland,Canada,54795533.0,10837580.0,32816556.5,32816556.5,Directed
7603,Finland,Portugal,22011183.0,22686051.0,22348617.0,22348617.0,Directed
7604,Finland,Malta,553451.0,,553451.0,553451.0,Directed
7605,Finland,Croatia,2180692.0,2447038.0,2313865.0,2313865.0,Directed
7606,Finland,Ethiopia,397162.0,,397162.0,397162.0,Directed
7607,Finland,American Samoa,53613.0,,53613.0,53613.0,Directed
7608,Finland,El Salvador,824558.0,384190.0,604374.0,604374.0,Directed
7609,Finland,Namibia,14759.0,16.0,7387.5,7387.5,Directed
7610,Finland,Madagascar,347112.0,,347112.0,347112.0,Directed
7611,Finland,United Kingdom,113721761.0,95466008.0,104593884.5,104593884.5,Directed
7612,Finland,Swaziland,1263.0,,1263.0,1263.0,Directed
7613,Finland,Denmark,130561056.0,141000179.0,135780617.5,135780617.5,Directed
7614,Finland,Estonia,183838386.0,199667103.0,191752744.5,191752744.5,Directed
7615,Finland,Poland,139315972.0,135217874.0,137266923.0,137266923.0,Directed
7616,Finland,Myanmar,1662638.0,111536.0,887087.0,887087.0,Directed
7617,Finland,Tunisia,401912.0,,401912.0,401912.0,Directed
7618,Finland,Lao People's Dem. Rep.,49285.0,,49285.0,49285.0,Directed
7619,Finland,Egypt,3418617.0,2949534.0,3184075.5,3184075.5,Directed
7620,Finland,Hungary,23720240.0,26255242.0,24987741.0,24987741.0,Directed
7621,Finland,Ireland,51130412.0,22839537.0,36984974.5,36984974.5,Directed
7622,Finland,Romania,14526751.0,10558375.0,12542563.0,12542563.0,Directed
7623,Finland,Rep. of Moldova,203255.0,142947.0,173101.0,173101.0,Directed
7624,Finland,Kenya,1793750.0,1016461.0,1405105.5,1405105.5,Directed
7625,Finland,Indonesia,13859851.0,,13859851.0,13859851.0,Directed
7626,Finland,Morocco,1582833.0,,1582833.0,1582833.0,Directed
7627,Finland,Cambodia,2130691.0,,2130691.0,2130691.0,Directed
7628,Finland,Montenegro,360.0,6865.0,3612.5,3612.5,Directed
7629,Finland,Lithuania,44911860.0,48137632.0,46524746.0,46524746.0,Directed
7630,Finland,"Other Europe, nes",196.0,,196.0,196.0,Directed
7631,Finland,"Areas, nes",147362602.0,,147362602.0,147362602.0,Directed
7632,Finland,"Other Africa, nes",42.0,,42.0,42.0,Directed
7633,Finland,India,32154997.0,8719357.0,20437177.0,20437177.0,Directed
7634,Finland,"Other Asia, nes",31478271.0,,31478271.0,31478271.0,Directed
7635,Finland,Switzerland,53040338.0,58051882.0,55546110.0,55546110.0,Directed
7636,Finland,United States of America,164325638.0,143230730.0,153778184.0,153778184.0,Directed
7637,Finland,United States Minor Outlying Islands,96.0,,96.0,96.0,Directed
7638,Finland,France,125664009.0,,125664009.0,125664009.0,Directed
7639,Finland,Special Categories,2403871.0,,2403871.0,2403871.0,Directed
7640,Finland,Norway,67234788.0,80767080.0,74000934.0,74000934.0,Directed
7641,India,World,17118381509.0,,17118381509.0,17118381509.0,Directed
7642,India,Guyana,96612.0,148090.0,122351.0,122351.0,Directed
7643,India,Solomon Isds,1768485.0,,1768485.0,1768485.0,Directed
7644,India,South Sudan,246562.0,,246562.0,246562.0,Directed
7645,India,Suriname,1319789.0,,1319789.0,1319789.0,Directed
7646,India,Botswana,23401.0,12021.0,17711.0,17711.0,Directed
7647,India,Iceland,280968.0,,280968.0,280968.0,Directed
7648,India,Jordan,35714783.0,,35714783.0,35714783.0,Directed
7649,India,Japan,513945273.0,398621597.0,456283435.0,456283435.0,Directed
7650,India,Morocco,82768171.0,,82768171.0,82768171.0,Directed
7651,India,Nicaragua,113071.0,,113071.0,113071.0,Directed
7652,India,Syria,1648006.0,,1648006.0,1648006.0,Directed
7653,India,Togo,14814068.0,,14814068.0,14814068.0,Directed
7654,India,Trinidad and Tobago,69537.0,,69537.0,69537.0,Directed
7655,India,Venezuela,68530419.0,,68530419.0,68530419.0,Directed
7656,India,Zambia,288148.0,1585802.0,936975.0,936975.0,Directed
7657,India,Saudi Arabia,965754435.0,,965754435.0,965754435.0,Directed
7658,India,Luxembourg,525636.0,2792779.0,1659207.5,1659207.5,Directed
7659,India,Afghanistan,1413219.0,,1413219.0,1413219.0,Directed
7660,India,Congo,251628.0,,251628.0,251628.0,Directed
7661,India,Cyprus,528736.0,213821.0,371278.5,371278.5,Directed
7662,India,Mozambique,48530245.0,,48530245.0,48530245.0,Directed
7663,India,Equatorial Guinea,211657.0,,211657.0,211657.0,Directed
7664,India,Argentina,134506197.0,169154823.0,151830510.0,151830510.0,Directed
7665,India,Bhutan,2868733.0,,2868733.0,2868733.0,Directed
7666,India,Ghana,40296413.0,,40296413.0,40296413.0,Directed
7667,India,Ecuador,1836128.0,,1836128.0,1836128.0,Directed
7668,India,Latvia,2818981.0,406965.0,1612973.0,1612973.0,Directed
7669,India,Serbia,1144321.0,173626.0,658973.5,658973.5,Directed
7670,India,Dominican Rep.,1477320.0,,1477320.0,1477320.0,Directed
7671,India,Oman,97064256.0,,97064256.0,97064256.0,Directed
7672,India,Brazil,205797369.0,189963137.0,197880253.0,197880253.0,Directed
7673,India,Dem.Rep. of the Congo,1683161.0,2282879.0,1983020.0,1983020.0,Directed
7674,India,Czech Rep.,16062764.0,18406159.0,17234461.5,17234461.5,Directed
7675,India,Germany,414817234.0,499070463.0,456943848.5,456943848.5,Directed
7676,India,New Caledonia,11414.0,,11414.0,11414.0,Directed
7677,India,Maldives,1317.0,,1317.0,1317.0,Directed
7678,India,Thailand,301750810.0,,301750810.0,301750810.0,Directed
7679,India,Dominica,20066.0,,20066.0,20066.0,Directed
7680,India,Bahrain,14208516.0,,14208516.0,14208516.0,Directed
7681,India,Benin,25320430.0,,25320430.0,25320430.0,Directed
7682,India,Canada,221784907.0,140334437.0,181059672.0,181059672.0,Directed
7683,India,Bangladesh,7538545.0,,7538545.0,7538545.0,Directed
7684,India,Côte d'Ivoire,5214017.0,,5214017.0,5214017.0,Directed
7685,India,Mexico,332803743.0,42700045.0,187751894.0,187751894.0,Directed
7686,India,"China, Macao SAR",61934.0,,61934.0,61934.0,Directed
7687,India,United Rep. of Tanzania,25252826.0,,25252826.0,25252826.0,Directed
7688,India,Bahamas,78254.0,,78254.0,78254.0,Directed
